Date,Open,High,Low,Close,Adj Close,Volume
2018-01-11,206.580002,207.399994,202.990005,203.960007,200.149704,63000
2018-01-12,204.020004,205.690002,200.009995,200.509995,196.764160,51800
2018-01-16,202.059998,203.750000,200.009995,201.690002,197.922119,55500
2018-01-17,202.149994,205.490005,200.940002,204.250000,200.434296,44900
2018-01-18,204.100006,206.000000,202.000000,202.960007,199.168365,53700
2018-01-19,203.119995,208.000000,203.119995,207.270004,203.397842,59000
2018-01-22,207.509995,209.740005,204.009995,205.990005,202.141815,53600
2018-01-23,206.600006,207.080002,205.119995,206.360001,202.504883,43400
2018-01-24,207.080002,208.000000,204.000000,205.509995,201.670746,61500
2018-01-25,205.889999,206.860001,202.720001,204.429993,200.855270,56300
2018-01-26,204.949997,207.419998,203.369995,206.940002,203.321381,62300
2018-01-29,205.910004,207.500000,201.779999,202.059998,198.526733,63600
2018-01-30,201.279999,204.089996,201.080002,203.100006,199.548523,32000
2018-01-31,203.000000,204.110001,201.000000,202.520004,198.978683,42800
2018-02-01,201.779999,206.259995,201.350006,202.839996,199.293106,80200
2018-02-02,201.509995,204.960007,198.029999,199.240005,195.756012,93300
2018-02-05,198.429993,199.000000,185.779999,186.699997,183.435272,65900
2018-02-06,182.089996,188.309998,180.389999,184.559998,181.332733,69100
2018-02-07,185.029999,189.070007,184.000000,187.610001,184.329376,40400
2018-02-08,187.610001,188.610001,182.580002,182.580002,179.387344,56000
2018-02-09,184.479996,187.479996,178.490005,182.289993,179.102417,52500
2018-02-12,184.110001,185.639999,180.479996,180.970001,177.805542,63400
2018-02-13,181.100006,184.990005,180.000000,183.410004,180.202835,58000
2018-02-14,182.710007,185.970001,182.710007,183.789993,180.576157,36500
2018-02-15,185.029999,190.199997,185.000000,189.020004,185.714706,31800
2018-02-16,191.110001,194.850006,188.889999,190.690002,187.355545,42600
2018-02-20,190.440002,190.440002,185.000000,185.729996,182.482224,35800
2018-02-21,185.949997,188.210007,183.089996,183.520004,180.310898,46800
2018-02-22,183.750000,185.440002,182.009995,183.039993,179.839310,44400
2018-02-23,183.350006,184.000000,181.500000,182.169998,178.984497,36200
2018-02-26,182.830002,186.309998,182.830002,185.619995,182.374191,52600
2018-02-27,185.460007,187.100006,182.199997,182.199997,179.013977,61600
2018-02-28,187.190002,190.820007,183.470001,186.610001,183.346878,59100
2018-03-01,187.169998,189.330002,182.059998,185.509995,182.266113,42400
2018-03-02,184.809998,192.839996,183.270004,191.199997,187.856598,73300
2018-03-05,189.160004,190.490005,185.949997,186.000000,182.747559,45500
2018-03-06,185.860001,189.000000,184.460007,188.779999,185.478943,59400
2018-03-07,185.529999,189.929993,184.190002,185.309998,182.069595,48400
2018-03-08,185.990005,189.699997,185.309998,188.809998,185.508392,32100
2018-03-09,189.330002,190.240005,185.160004,187.860001,184.575027,47500
2018-03-12,187.820007,189.990005,186.139999,187.479996,184.201660,30900
2018-03-13,187.889999,188.220001,186.000000,186.490005,183.228943,35200
2018-03-14,186.710007,187.500000,183.449997,183.910004,180.694122,44300
2018-03-15,183.899994,184.580002,179.119995,179.500000,176.361160,53600
2018-03-16,179.839996,182.690002,179.009995,182.440002,179.249802,75800
2018-03-19,182.000000,182.199997,178.210007,179.350006,176.213837,45400
2018-03-20,179.500000,180.990005,177.009995,179.100006,175.968201,26500
2018-03-21,178.779999,179.039993,176.500000,176.500000,173.413666,22300
2018-03-22,175.449997,177.320007,174.500000,175.669998,172.598175,47600
2018-03-23,175.419998,175.619995,168.539993,169.589996,166.624481,27700
2018-03-26,171.710007,174.259995,170.800003,173.559998,170.525055,44600
2018-03-27,174.100006,177.240005,171.820007,172.550003,169.532745,30100
2018-03-28,172.940002,175.389999,171.699997,174.179993,171.134216,18600
2018-03-29,175.240005,177.630005,172.649994,172.669998,169.650650,82500
2018-04-02,172.639999,173.660004,168.759995,170.300003,167.322067,51900
2018-04-03,171.320007,174.990005,169.979996,174.039993,170.996674,35500
2018-04-04,172.000000,178.949997,171.830002,177.759995,174.651657,55800
2018-04-05,179.100006,179.100006,175.779999,176.720001,173.629852,52000
2018-04-06,175.250000,176.699997,172.809998,174.750000,171.694260,31300
2018-04-09,175.690002,177.300003,174.550003,174.880005,171.822021,34700
2018-04-10,176.130005,177.199997,173.360001,174.750000,171.694260,45500
2018-04-11,173.809998,175.000000,172.279999,174.080002,171.035995,37500
2018-04-12,174.110001,175.570007,172.000000,172.360001,169.346054,22100
2018-04-13,173.000000,174.910004,171.300003,172.679993,169.660446,26000
2018-04-16,173.699997,175.889999,173.289993,175.100006,172.038147,20700
2018-04-17,175.820007,177.160004,171.380005,175.479996,172.411514,47800
2018-04-18,175.500000,176.479996,173.979996,174.270004,171.222672,67600
2018-04-19,174.110001,174.110001,169.339996,169.350006,166.388718,38700
2018-04-20,169.270004,170.830002,168.460007,169.770004,166.801331,58900
2018-04-23,170.070007,171.830002,160.000000,168.550003,165.602692,35300
2018-04-24,169.279999,169.410004,166.270004,167.199997,164.276260,23600
2018-04-25,167.440002,169.250000,164.580002,165.720001,162.822189,30800
2018-04-26,165.899994,169.509995,165.899994,168.779999,166.079193,26100
2018-04-27,169.070007,169.470001,166.119995,167.500000,164.819656,49400
2018-04-30,168.130005,169.330002,167.000000,168.389999,165.695419,30600
2018-05-01,168.179993,169.449997,165.669998,169.009995,166.305527,29100
2018-05-02,169.020004,169.020004,164.119995,164.449997,161.818497,28900
2018-05-03,163.779999,166.300003,162.050003,162.399994,159.801270,28500
2018-05-04,162.759995,166.559998,162.029999,164.869995,162.231750,27000
2018-05-07,164.839996,168.059998,164.440002,165.300003,162.654907,41400
2018-05-08,165.070007,170.149994,164.000000,168.860001,166.157944,50700
2018-05-09,159.750000,159.860001,132.669998,133.110001,130.980026,432200
2018-05-10,134.300003,140.869995,133.500000,137.660004,135.457184,219500
2018-05-11,137.820007,139.850006,130.000000,130.850006,128.756149,156200
2018-05-14,130.850006,132.000000,126.750000,126.800003,124.770958,191200
2018-05-15,126.650002,130.199997,125.750000,127.220001,125.184242,130500
2018-05-16,127.209999,128.619995,125.559998,126.480003,124.456093,88200
2018-05-17,126.480003,130.839996,126.250000,129.759995,127.683586,106700
2018-05-18,130.119995,130.339996,128.300003,129.259995,127.191574,50500
2018-05-21,129.710007,130.619995,128.460007,129.270004,127.201431,51300
2018-05-22,129.229996,129.229996,127.169998,128.639999,126.581512,39000
2018-05-23,128.649994,129.720001,127.239998,128.759995,126.699593,52200
2018-05-24,128.270004,130.080002,127.010002,127.440002,125.400711,59100
2018-05-25,127.570000,129.029999,126.620003,126.970001,124.938232,53800
2018-05-29,126.730003,129.000000,126.730003,128.490005,126.433922,54000
2018-05-30,128.000000,131.089996,127.800003,129.289993,127.221100,53800
2018-05-31,129.639999,130.429993,125.080002,127.410004,125.371185,62700
2018-06-01,127.730003,127.970001,126.110001,126.660004,124.633194,48500
2018-06-04,127.570000,129.740005,126.410004,129.440002,127.368721,62900
2018-06-05,129.789993,129.979996,127.250000,128.300003,126.246941,38500
2018-06-06,128.210007,128.490005,126.550003,126.970001,124.938232,43100
2018-06-07,127.400002,129.500000,127.000000,129.410004,127.339211,42800
2018-06-08,128.880005,130.830002,128.789993,129.699997,127.624550,62300
2018-06-11,130.009995,131.500000,126.839996,130.830002,128.736496,40300
2018-06-12,130.830002,134.770004,130.830002,134.179993,132.032852,88600
2018-06-13,134.720001,135.490005,131.630005,132.279999,130.163284,57200
2018-06-14,132.649994,134.149994,131.229996,132.889999,130.763519,32600
2018-06-15,132.339996,134.539993,132.339996,134.179993,132.032852,82400
2018-06-18,134.039993,134.250000,130.300003,130.979996,128.884018,67300
2018-06-19,130.539993,132.500000,130.220001,130.929993,128.834869,57900
2018-06-20,131.850006,131.850006,128.160004,129.630005,127.555679,61600
2018-06-21,129.600006,132.009995,129.449997,131.880005,129.769684,45400
2018-06-22,132.190002,135.429993,131.100006,135.410004,133.243210,75100
2018-06-25,134.610001,136.199997,133.990005,135.979996,133.804031,53900
2018-06-26,136.100006,136.750000,133.250000,134.789993,132.633087,48200
2018-06-27,134.679993,135.199997,129.889999,129.990005,127.909958,43000
2018-06-28,129.880005,135.250000,129.410004,134.619995,132.465805,48400
2018-06-29,135.119995,135.610001,133.470001,135.130005,132.967697,33800
2018-07-02,134.429993,134.429993,130.800003,132.759995,130.635590,51600
2018-07-03,133.360001,134.800003,132.830002,133.080002,130.950455,41000
2018-07-05,133.949997,134.259995,132.649994,134.110001,131.963989,65300
2018-07-06,134.160004,138.410004,133.529999,138.029999,135.821243,61100
2018-07-09,138.470001,138.669998,136.190002,136.729996,134.542053,56100
2018-07-10,137.990005,138.100006,136.050003,137.979996,135.772079,28900
2018-07-11,137.850006,138.550003,136.190002,137.419998,135.221054,40500
2018-07-12,137.449997,138.960007,136.000000,136.610001,134.423996,34500
2018-07-13,136.179993,137.100006,134.419998,135.479996,133.312057,25900
2018-07-16,135.619995,135.720001,133.070007,134.130005,131.983643,33000
2018-07-17,134.220001,136.820007,134.220001,135.710007,133.538406,22600
2018-07-18,135.720001,135.789993,132.220001,134.369995,132.219818,36100
2018-07-19,134.149994,136.699997,133.009995,136.419998,134.237015,46600
2018-07-20,135.949997,138.759995,135.949997,138.199997,135.988556,40300
2018-07-23,138.250000,139.500000,137.500000,139.389999,137.159500,46300
2018-07-24,139.850006,140.050003,136.600006,138.550003,136.332947,37700
2018-07-25,138.639999,139.009995,135.610001,138.190002,135.978683,39800
2018-07-26,137.639999,139.639999,137.619995,138.399994,136.432129,33700
2018-07-27,138.600006,140.679993,138.199997,139.929993,137.940414,59100
2018-07-30,139.570007,143.190002,138.000000,142.899994,140.868164,37200
2018-07-31,143.539993,145.600006,141.660004,145.119995,143.056564,45300
2018-08-01,145.649994,149.039993,143.910004,148.020004,145.915421,67200
2018-08-02,148.399994,149.080002,147.199997,148.149994,146.043503,36800
2018-08-03,148.399994,151.660004,148.169998,149.479996,147.354599,39800
2018-08-06,149.970001,153.690002,149.970001,151.740005,149.582504,38100
2018-08-07,152.160004,152.899994,147.679993,152.020004,149.858490,91100
2018-08-08,151.229996,154.039993,149.029999,153.350006,151.169586,56700
2018-08-09,144.000000,171.179993,142.740005,166.369995,164.004456,156500
2018-08-10,165.500000,166.600006,156.139999,160.710007,158.424942,77700
2018-08-13,159.869995,167.059998,157.039993,166.220001,163.856628,113400
2018-08-14,165.720001,169.970001,164.110001,169.470001,167.060364,115500
2018-08-15,169.979996,173.509995,165.139999,172.460007,170.007889,166000
2018-08-16,172.899994,174.559998,168.149994,173.500000,171.033066,115400
2018-08-17,172.539993,175.940002,170.210007,174.809998,172.324463,76800
2018-08-20,174.570007,176.000000,171.190002,172.289993,169.840317,71500
2018-08-21,172.500000,174.539993,171.000000,173.020004,170.559937,67900
2018-08-22,172.490005,173.800003,171.160004,171.729996,169.288223,67000
2018-08-23,171.800003,173.449997,169.089996,169.509995,167.099808,83600
2018-08-24,169.039993,171.899994,168.389999,169.600006,167.188522,71100
2018-08-27,169.800003,172.440002,168.000000,168.029999,165.640854,43400
2018-08-28,167.869995,170.000000,164.639999,165.100006,162.752563,41200
2018-08-29,165.000000,167.000000,163.910004,165.350006,162.998978,47100
2018-08-30,164.779999,168.979996,164.779999,168.940002,166.537918,37800
2018-08-31,169.210007,170.860001,165.419998,169.559998,167.149124,176000
2018-09-04,168.820007,170.389999,165.619995,170.119995,167.701126,65700
2018-09-05,170.869995,174.990005,167.970001,174.029999,171.555527,59600
2018-09-06,174.990005,178.660004,169.830002,178.399994,175.863403,55200
2018-09-07,178.500000,180.000000,175.639999,178.860001,176.316879,82800
2018-09-10,179.000000,181.850006,178.000000,180.940002,178.367294,59900
2018-09-11,180.690002,182.149994,178.490005,181.179993,178.603867,22700
2018-09-12,181.289993,186.759995,179.860001,186.759995,184.104538,41700
2018-09-13,186.779999,186.779999,183.070007,184.000000,181.383820,26000
2018-09-14,184.000000,185.779999,182.759995,184.089996,181.472488,22600
2018-09-17,184.160004,185.979996,181.240005,183.869995,181.255661,31100
2018-09-18,183.880005,185.279999,181.000000,183.679993,181.068344,38000
2018-09-19,183.350006,184.970001,181.940002,182.770004,180.171295,34300
2018-09-20,183.089996,184.470001,183.089996,184.070007,181.452789,24600
2018-09-21,183.500000,184.490005,181.000000,181.220001,178.643326,52200
2018-09-24,181.720001,183.259995,175.009995,177.990005,175.459290,34600
2018-09-25,178.149994,178.740005,176.300003,176.889999,174.374893,19400
2018-09-26,177.039993,179.570007,175.970001,178.570007,176.031006,31300
2018-09-27,178.570007,180.759995,178.570007,180.059998,177.499802,15600
2018-09-28,180.020004,182.979996,179.300003,182.279999,179.688248,55300
2018-10-01,182.279999,182.279999,175.110001,175.710007,173.211655,47000
2018-10-02,175.699997,177.940002,170.860001,172.300003,169.850159,38200
2018-10-03,172.470001,175.009995,168.029999,168.770004,166.370331,52400
2018-10-04,168.910004,169.500000,166.419998,167.059998,164.684662,18900
2018-10-05,166.880005,169.160004,162.529999,164.309998,161.973755,30300
2018-10-08,164.360001,169.440002,164.360001,167.979996,165.591599,29800
2018-10-09,168.250000,171.000000,168.250000,168.460007,166.064743,25000
2018-10-10,168.500000,172.440002,167.830002,169.130005,166.725266,33300
2018-10-11,168.570007,170.639999,162.750000,163.199997,160.879517,30000
2018-10-12,163.750000,167.000000,160.509995,162.020004,159.716309,28100
2018-10-15,163.000000,166.940002,161.389999,162.270004,159.962784,27800
2018-10-16,163.000000,165.500000,162.039993,164.990005,162.644119,21200
2018-10-17,164.759995,165.410004,161.440002,163.429993,161.106262,19500
2018-10-18,163.320007,163.320007,160.190002,161.110001,158.819290,19200
2018-10-19,161.149994,164.039993,161.149994,162.779999,160.465515,28400
2018-10-22,162.979996,165.850006,161.149994,165.149994,162.801788,23900
2018-10-23,163.100006,166.550003,161.889999,165.679993,163.324280,20100
2018-10-24,165.809998,173.419998,163.160004,168.940002,166.537918,41000
2018-10-25,169.190002,169.190002,164.809998,167.169998,165.037277,31900
2018-10-26,165.490005,166.979996,162.179993,165.899994,163.783508,16800
2018-10-29,167.360001,168.360001,165.220001,168.250000,166.103531,19200
2018-10-30,169.250000,174.429993,165.330002,174.320007,172.096115,43400
2018-10-31,174.490005,175.100006,170.100006,172.630005,170.427673,43400
2018-11-01,173.160004,176.419998,171.789993,173.169998,170.960770,35000
2018-11-02,173.750000,176.610001,172.779999,174.479996,172.254105,37200
2018-11-05,174.740005,176.570007,172.759995,175.770004,173.527588,40900
2018-11-06,175.910004,183.729996,175.910004,179.830002,177.535812,52100
2018-11-07,179.899994,182.320007,176.669998,179.949997,177.654251,28900
2018-11-08,182.119995,184.860001,174.440002,182.389999,180.063141,55300
2018-11-09,183.449997,194.330002,182.759995,192.399994,189.945435,82000
2018-11-12,192.399994,194.029999,188.350006,189.669998,187.250259,37200
2018-11-13,191.389999,192.529999,187.619995,189.880005,187.457596,40200
2018-11-14,191.070007,193.330002,187.539993,189.649994,187.230499,29000
2018-11-15,189.759995,193.880005,189.309998,193.500000,191.031433,25700
2018-11-16,192.399994,194.960007,190.960007,193.970001,191.495422,31900
2018-11-19,193.970001,199.919998,193.940002,198.669998,196.135437,49700
2018-11-20,198.979996,199.080002,194.610001,195.320007,192.828201,33600
2018-11-21,195.320007,199.339996,195.320007,198.190002,195.661560,19000
2018-11-23,198.080002,200.320007,196.949997,199.779999,197.231293,14000
2018-11-26,200.000000,203.020004,195.750000,199.440002,196.895660,40200
2018-11-27,199.429993,205.139999,198.660004,205.139999,202.522919,41800
2018-11-28,205.770004,221.830002,205.350006,214.000000,211.269836,83900
2018-11-29,213.000000,217.759995,207.300003,208.029999,205.376038,42000
2018-11-30,207.649994,213.300003,207.050003,212.520004,209.808777,34400
2018-12-03,214.759995,217.139999,207.119995,216.910004,214.142776,43800
2018-12-04,216.880005,216.880005,209.889999,212.320007,209.611313,47300
2018-12-06,209.690002,215.600006,204.169998,215.050003,212.306488,35600
2018-12-07,213.619995,219.240005,213.600006,218.149994,215.366928,32200
2018-12-10,217.490005,219.889999,214.399994,218.949997,216.156708,22500
2018-12-11,220.000000,220.000000,213.110001,213.119995,210.401093,37800
2018-12-12,213.940002,218.350006,213.940002,216.380005,213.619553,28200
2018-12-13,216.619995,217.759995,212.410004,214.990005,212.247269,30600
2018-12-14,214.139999,216.630005,208.039993,210.149994,207.469009,23700
2018-12-17,209.380005,209.380005,201.880005,202.100006,199.521698,26600
2018-12-18,203.160004,204.410004,198.009995,199.300003,196.757431,28500
2018-12-19,199.500000,199.500000,187.149994,189.440002,187.023209,34800
2018-12-20,188.660004,190.830002,185.000000,188.809998,186.401245,30200
2018-12-21,187.360001,196.259995,177.800003,180.389999,178.088684,183300
2018-12-24,176.520004,176.960007,172.309998,172.309998,170.111725,21500
2018-12-26,169.350006,176.690002,166.669998,175.830002,173.586807,45400
2018-12-27,174.270004,178.339996,173.240005,176.589996,174.337143,18600
2018-12-28,177.139999,183.169998,176.100006,179.550003,177.259384,31800
2018-12-31,179.690002,180.940002,173.759995,177.380005,175.117081,28800
2019-01-02,175.839996,181.000000,172.500000,180.110001,177.812241,39900
2019-01-03,180.100006,203.589996,177.449997,177.889999,175.620544,27200
2019-01-04,178.839996,183.970001,178.160004,181.889999,179.569519,29100
2019-01-07,182.199997,188.389999,180.029999,185.470001,183.103851,34500
2019-01-08,187.330002,194.229996,186.190002,191.470001,189.027328,27200
2019-01-09,192.160004,196.440002,192.080002,193.320007,190.853714,41500
2019-01-10,194.259995,203.229996,193.429993,199.610001,197.063477,55100
2019-01-11,199.600006,208.660004,198.830002,208.660004,205.998032,31100
2019-01-14,207.300003,207.300003,199.000000,200.660004,198.100082,47900
2019-01-15,201.160004,203.580002,200.119995,201.339996,198.771393,26800
2019-01-16,201.509995,203.100006,197.919998,199.110001,196.569839,28400
2019-01-17,199.589996,205.240005,198.500000,205.240005,202.621658,38600
2019-01-18,204.759995,209.880005,200.759995,207.449997,204.803436,18200
2019-01-22,208.000000,209.500000,204.270004,208.110001,205.455032,22300
2019-01-23,207.619995,214.429993,205.759995,213.809998,211.082291,20900
2019-01-24,212.080002,216.639999,210.850006,213.759995,211.279968,17300
2019-01-25,213.210007,217.949997,211.199997,211.619995,209.164825,26600
2019-01-28,212.000000,213.169998,203.809998,211.360001,208.907837,17300
2019-01-29,211.669998,211.979996,209.270004,210.449997,208.008392,14200
2019-01-30,210.000000,213.630005,209.059998,211.750000,209.293304,13800
2019-01-31,211.429993,215.860001,207.580002,215.800003,213.296310,19600
2019-02-01,216.649994,217.000000,212.669998,216.990005,214.472504,14500
2019-02-04,216.550003,220.610001,215.649994,220.000000,217.447601,39700
2019-02-05,219.699997,220.729996,215.250000,217.130005,214.610870,15200
2019-02-06,217.270004,218.699997,215.490005,218.000000,215.470795,11000
2019-02-07,217.169998,222.229996,217.169998,220.500000,217.941757,32100
2019-02-08,219.130005,222.000000,218.000000,220.770004,218.208649,13400
2019-02-11,220.809998,224.610001,220.809998,224.610001,222.004135,28000
2019-02-12,225.000000,226.570007,222.000000,224.880005,222.270966,21600
2019-02-13,225.000000,227.000000,224.020004,225.929993,223.308777,14100
2019-02-14,224.350006,226.899994,221.619995,226.479996,223.852402,21300
2019-02-15,227.190002,229.500000,225.179993,225.179993,222.567505,39100
2019-02-19,225.039993,227.660004,223.559998,224.000000,221.401169,26200
2019-02-20,224.710007,228.000000,224.169998,225.139999,222.527969,21000
2019-02-21,224.110001,227.800003,223.100006,226.779999,224.148941,18700
2019-02-22,226.720001,230.000000,226.020004,226.839996,224.208237,34100
2019-02-25,227.000000,227.800003,218.309998,218.800003,216.261490,34500
2019-02-26,218.000000,219.070007,210.000000,211.960007,209.500870,47000
2019-02-27,214.839996,230.339996,211.270004,229.160004,226.501312,66400
2019-02-28,230.350006,250.460007,229.500000,247.860001,244.984375,51900
2019-03-01,247.020004,251.940002,239.600006,248.199997,245.320419,55900
2019-03-04,249.990005,252.729996,243.710007,244.850006,242.009293,47700
2019-03-05,243.910004,250.899994,236.199997,248.419998,245.537811,44900
2019-03-06,249.300003,252.589996,244.699997,250.509995,247.603607,48600
2019-03-07,250.500000,253.240005,247.979996,247.979996,245.102982,17100
2019-03-08,246.830002,249.750000,240.000000,248.600006,245.715759,18800
2019-03-11,247.220001,256.660004,247.220001,256.010010,253.039810,33800
2019-03-12,256.109985,259.059998,254.539993,254.910004,251.952591,32900
2019-03-13,254.610001,259.720001,254.610001,258.019989,255.026520,22900
2019-03-14,258.440002,258.640015,255.210007,256.239990,253.267166,17600
2019-03-15,256.359985,259.709991,254.410004,257.750000,254.759644,45600
2019-03-18,258.220001,261.700012,255.229996,258.540009,255.540451,32500
2019-03-19,259.790009,261.500000,255.529999,258.959991,255.955582,32400
2019-03-20,258.720001,262.290009,258.589996,258.589996,255.589844,30300
2019-03-21,258.309998,266.540009,258.250000,260.649994,257.625946,32900
2019-03-22,260.070007,263.000000,257.470001,259.250000,256.242218,26000
2019-03-25,259.269989,264.149994,256.579987,262.970001,259.919067,21700
2019-03-26,265.000000,282.380005,260.010010,281.010010,277.749786,60900
2019-03-27,280.000000,280.000000,270.109985,277.660004,274.438690,62700
2019-03-28,276.829987,286.920013,274.250000,283.970001,280.675415,42200
2019-03-29,284.910004,293.070007,284.679993,287.829987,284.490601,46200
2019-04-01,289.339996,289.920013,278.070007,280.799988,277.542145,65400
2019-04-02,279.720001,283.660004,273.809998,283.660004,280.368988,42600
